group,Date,day_of_week,interval,interval_cct
A,2025-08-14,Thursday,05:00,326.3
A,2025-08-14,Thursday,05:30,326.3
A,2025-08-14,Thursday,06:00,326.3
A,2025-08-14,Thursday,06:30,326.3
A,2025-08-14,Thursday,07:00,326.3
A,2025-08-14,Thursday,07:30,298.21
A,2025-08-14,Thursday,08:00,286.81
A,2025-08-14,Thursday,08:30,314.66
A,2025-08-14,Thursday,09:00,312.06
A,2025-08-14,Thursday,09:30,314.38
A,2025-08-14,Thursday,10:00,306.2
A,2025-08-14,Thursday,10:30,315.59
A,2025-08-14,Thursday,11:00,315.26
A,2025-08-14,Thursday,11:30,319.76
A,2025-08-14,Thursday,12:00,312.88
A,2025-08-14,Thursday,12:30,307.6
A,2025-08-14,Thursday,13:00,317.69
A,2025-08-14,Thursday,13:30,325.25
A,2025-08-14,Thursday,14:00,329.26
A,2025-08-14,Thursday,14:30,322.88
A,2025-08-14,Thursday,15:00,330.87
A,2025-08-14,Thursday,15:30,326.22
A,2025-08-14,Thursday,16:00,325.17
A,2025-08-14,Thursday,16:30,325.01
A,2025-08-14,Thursday,17:00,324.71
A,2025-08-14,Thursday,17:30,324.15
A,2025-08-14,Thursday,18:00,326.39
A,2025-08-14,Thursday,18:30,310.82
A,2025-08-14,Thursday,19:00,331.55
A,2025-08-14,Thursday,19:30,317.73
A,2025-08-14,Thursday,20:00,313.69
A,2025-08-14,Thursday,20:30,329.41
A,2025-08-14,Thursday,21:00,301.12
A,2025-08-14,Thursday,21:30,320.93
A,2025-08-14,Thursday,22:00,304.17
A,2025-08-14,Thursday,22:30,326.3
A,2025-08-14,Thursday,23:00,326.3
A,2025-08-14,Thursday,23:30,326.3
A,2025-08-15,Friday,00:00,327.6
A,2025-08-15,Friday,00:30,327.6
A,2025-08-15,Friday,01:00,327.6
A,2025-08-15,Friday,01:30,327.6
A,2025-08-15,Friday,02:00,327.6
A,2025-08-15,Friday,02:30,327.6
A,2025-08-15,Friday,03:00,327.6
A,2025-08-15,Friday,03:30,327.6
A,2025-08-15,Friday,04:00,327.6
A,2025-08-15,Friday,04:30,327.6
A,2025-08-15,Friday,05:00,327.6
A,2025-08-15,Friday,05:30,327.6
A,2025-08-15,Friday,06:00,327.6
A,2025-08-15,Friday,06:30,327.6
A,2025-08-15,Friday,07:00,327.6
A,2025-08-15,Friday,07:30,347.27
A,2025-08-15,Friday,08:00,283.31
A,2025-08-15,Friday,08:30,291.3
A,2025-08-15,Friday,09:00,307.9
A,2025-08-15,Friday,09:30,310.72
A,2025-08-15,Friday,10:00,317.94
A,2025-08-15,Friday,10:30,321.08
A,2025-08-15,Friday,11:00,321.77
A,2025-08-15,Friday,11:30,324.47
A,2025-08-15,Friday,12:00,309.91
A,2025-08-15,Friday,12:30,323.16
A,2025-08-15,Friday,13:00,329.4
A,2025-08-15,Friday,13:30,327.32
A,2025-08-15,Friday,14:00,318.71
A,2025-08-15,Friday,14:30,327.73
A,2025-08-15,Friday,15:00,316.24
A,2025-08-15,Friday,15:30,326.77
A,2025-08-15,Friday,16:00,331.11
A,2025-08-15,Friday,16:30,330.52
A,2025-08-15,Friday,17:00,330.17
A,2025-08-15,Friday,17:30,326.62
A,2025-08-15,Friday,18:00,320.16
A,2025-08-15,Friday,18:30,347.26
A,2025-08-15,Friday,19:00,349.23
A,2025-08-15,Friday,19:30,325.14
A,2025-08-15,Friday,20:00,340.52
A,2025-08-15,Friday,20:30,306.52
A,2025-08-15,Friday,21:00,326.0
A,2025-08-15,Friday,21:30,324.56
A,2025-08-15,Friday,22:00,322.91
A,2025-08-15,Friday,22:30,327.6
A,2025-08-15,Friday,23:00,327.6
A,2025-08-15,Friday,23:30,327.6
A,2025-08-16,Saturday,00:00,329.31
A,2025-08-16,Saturday,00:30,329.31
A,2025-08-16,Saturday,01:00,329.31
A,2025-08-16,Saturday,01:30,329.31
A,2025-08-16,Saturday,02:00,329.31
A,2025-08-16,Saturday,02:30,329.31
A,2025-08-16,Saturday,03:00,329.31
A,2025-08-16,Saturday,03:30,329.31
A,2025-08-16,Saturday,04:00,329.31
A,2025-08-16,Saturday,04:30,329.31
A,2025-08-16,Saturday,05:00,329.31
A,2025-08-16,Saturday,05:30,329.31
A,2025-08-16,Saturday,06:00,329.31
A,2025-08-16,Saturday,06:30,329.31
A,2025-08-16,Saturday,07:00,329.31
A,2025-08-16,Saturday,07:30,329.31
A,2025-08-16,Saturday,08:00,256.66
A,2025-08-16,Saturday,08:30,284.12
A,2025-08-16,Saturday,09:00,282.44
A,2025-08-16,Saturday,09:30,278.13
A,2025-08-16,Saturday,10:00,295.37
A,2025-08-16,Saturday,10:30,293.94
A,2025-08-16,Saturday,11:00,302.19
A,2025-08-16,Saturday,11:30,297.66
A,2025-08-16,Saturday,12:00,302.47
A,2025-08-16,Saturday,12:30,304.1
A,2025-08-16,Saturday,13:00,307.25
A,2025-08-16,Saturday,13:30,309.0
A,2025-08-16,Saturday,14:00,314.25
A,2025-08-16,Saturday,14:30,309.9
A,2025-08-16,Saturday,15:00,307.79
A,2025-08-16,Saturday,15:30,312.75
A,2025-08-16,Saturday,16:00,326.42
A,2025-08-16,Saturday,16:30,297.44
A,2025-08-16,Saturday,17:00,310.1
A,2025-08-16,Saturday,17:30,317.27
A,2025-08-16,Saturday,18:00,322.86
A,2025-08-16,Saturday,18:30,331.27
A,2025-08-16,Saturday,19:00,322.09
A,2025-08-16,Saturday,19:30,329.56
A,2025-08-16,Saturday,20:00,298.23
A,2025-08-16,Saturday,20:30,277.51
A,2025-08-16,Saturday,21:00,296.11
A,2025-08-16,Saturday,21:30,298.25
A,2025-08-16,Saturday,22:00,329.31
A,2025-08-16,Saturday,22:30,329.31
A,2025-08-16,Saturday,23:00,329.31
A,2025-08-16,Saturday,23:30,329.31
A,2025-08-17,Sunday,00:00,337.33
A,2025-08-17,Sunday,00:30,337.33
A,2025-08-17,Sunday,01:00,337.33
A,2025-08-17,Sunday,01:30,337.33
A,2025-08-17,Sunday,02:00,337.33
A,2025-08-17,Sunday,02:30,337.33
A,2025-08-17,Sunday,03:00,337.33
A,2025-08-17,Sunday,03:30,337.33
A,2025-08-17,Sunday,04:00,337.33
A,2025-08-17,Sunday,04:30,0.0
A,2025-08-17,Sunday,05:00,337.33
A,2025-08-17,Sunday,05:30,337.33
A,2025-08-17,Sunday,06:00,337.33
A,2025-08-17,Sunday,06:30,337.33
A,2025-08-17,Sunday,07:00,337.33
A,2025-08-17,Sunday,07:30,337.33
A,2025-08-17,Sunday,08:00,337.33
A,2025-08-17,Sunday,08:30,337.33
A,2025-08-17,Sunday,09:00,238.91
A,2025-08-17,Sunday,09:30,303.39
A,2025-08-17,Sunday,10:00,292.01
A,2025-08-17,Sunday,10:30,282.68
A,2025-08-17,Sunday,11:00,281.26
A,2025-08-17,Sunday,11:30,299.72
A,2025-08-17,Sunday,12:00,284.5
A,2025-08-17,Sunday,12:30,290.74
A,2025-08-17,Sunday,13:00,297.17
A,2025-08-17,Sunday,13:30,286.83
A,2025-08-17,Sunday,14:00,300.21
A,2025-08-17,Sunday,14:30,305.01
A,2025-08-17,Sunday,15:00,303.62
A,2025-08-17,Sunday,15:30,297.54
A,2025-08-17,Sunday,16:00,303.85
A,2025-08-17,Sunday,16:30,286.66
A,2025-08-17,Sunday,17:00,299.55
A,2025-08-17,Sunday,17:30,280.49
A,2025-08-17,Sunday,18:00,297.99
A,2025-08-17,Sunday,18:30,291.1
A,2025-08-17,Sunday,19:00,288.12
A,2025-08-17,Sunday,19:30,277.11
A,2025-08-17,Sunday,20:00,299.93
A,2025-08-17,Sunday,20:30,293.82
A,2025-08-17,Sunday,21:00,278.37
A,2025-08-17,Sunday,21:30,334.97
A,2025-08-17,Sunday,22:00,295.26
A,2025-08-17,Sunday,22:30,337.33
A,2025-08-17,Sunday,23:00,337.33
A,2025-08-17,Sunday,23:30,337.33
A,2025-08-18,Monday,00:00,302.24
A,2025-08-18,Monday,00:30,302.24
A,2025-08-18,Monday,01:00,302.24
A,2025-08-18,Monday,01:30,302.24
A,2025-08-18,Monday,02:00,302.24
A,2025-08-18,Monday,02:30,302.24
A,2025-08-18,Monday,03:00,0.0
A,2025-08-18,Monday,03:30,302.24
A,2025-08-18,Monday,04:00,0.0
A,2025-08-18,Monday,04:30,302.24
A,2025-08-18,Monday,05:00,302.24
A,2025-08-18,Monday,05:30,302.24
A,2025-08-18,Monday,06:00,302.24
A,2025-08-18,Monday,06:30,302.24
A,2025-08-18,Monday,07:00,302.24
A,2025-08-18,Monday,07:30,320.54
A,2025-08-18,Monday,08:00,284.53
A,2025-08-18,Monday,08:30,306.09
A,2025-08-18,Monday,09:00,299.3
A,2025-08-18,Monday,09:30,318.06
A,2025-08-18,Monday,10:00,319.93
A,2025-08-18,Monday,10:30,309.29
A,2025-08-18,Monday,11:00,320.17
A,2025-08-18,Monday,11:30,330.53
A,2025-08-18,Monday,12:00,315.58
A,2025-08-18,Monday,12:30,312.98
A,2025-08-18,Monday,13:00,309.29
A,2025-08-18,Monday,13:30,324.92
A,2025-08-18,Monday,14:00,323.73
A,2025-08-18,Monday,14:30,325.21
A,2025-08-18,Monday,15:00,319.87
A,2025-08-18,Monday,15:30,327.14
A,2025-08-18,Monday,16:00,333.92
A,2025-08-18,Monday,16:30,323.99
A,2025-08-18,Monday,17:00,327.14
A,2025-08-18,Monday,17:30,319.33
A,2025-08-18,Monday,18:00,310.72
A,2025-08-18,Monday,18:30,333.04
A,2025-08-18,Monday,19:00,329.38
A,2025-08-18,Monday,19:30,332.61
A,2025-08-18,Monday,20:00,323.38
A,2025-08-18,Monday,20:30,327.61
A,2025-08-18,Monday,21:00,327.87
A,2025-08-18,Monday,21:30,320.8
A,2025-08-18,Monday,22:00,323.93
A,2025-08-18,Monday,22:30,302.24
A,2025-08-18,Monday,23:00,302.24
A,2025-08-18,Monday,23:30,302.24
A,2025-08-19,Tuesday,00:00,294.89
A,2025-08-19,Tuesday,00:30,294.89
A,2025-08-19,Tuesday,01:00,294.89
A,2025-08-19,Tuesday,01:30,294.89
A,2025-08-19,Tuesday,02:00,294.89
A,2025-08-19,Tuesday,02:30,294.89
A,2025-08-19,Tuesday,03:00,294.89
A,2025-08-19,Tuesday,03:30,294.89
A,2025-08-19,Tuesday,04:00,294.89
A,2025-08-19,Tuesday,04:30,294.89
A,2025-08-19,Tuesday,05:00,294.89
A,2025-08-19,Tuesday,05:30,294.89
A,2025-08-19,Tuesday,06:00,294.89
A,2025-08-19,Tuesday,06:30,294.89
A,2025-08-19,Tuesday,07:00,294.89
A,2025-08-19,Tuesday,07:30,318.18
A,2025-08-19,Tuesday,08:00,273.87
A,2025-08-19,Tuesday,08:30,297.94
A,2025-08-19,Tuesday,09:00,318.07
A,2025-08-19,Tuesday,09:30,321.06
A,2025-08-19,Tuesday,10:00,315.68
A,2025-08-19,Tuesday,10:30,314.41
A,2025-08-19,Tuesday,11:00,317.88
A,2025-08-19,Tuesday,11:30,320.47
A,2025-08-19,Tuesday,12:00,321.27
A,2025-08-19,Tuesday,12:30,312.56
A,2025-08-19,Tuesday,13:00,316.58
A,2025-08-19,Tuesday,13:30,326.37
A,2025-08-19,Tuesday,14:00,318.24
A,2025-08-19,Tuesday,14:30,319.93
A,2025-08-19,Tuesday,15:00,321.92
A,2025-08-19,Tuesday,15:30,321.05
A,2025-08-19,Tuesday,16:00,329.91
A,2025-08-19,Tuesday,16:30,331.19
A,2025-08-19,Tuesday,17:00,322.02
A,2025-08-19,Tuesday,17:30,317.86
A,2025-08-19,Tuesday,18:00,324.54
A,2025-08-19,Tuesday,18:30,320.82
A,2025-08-19,Tuesday,19:00,334.97
A,2025-08-19,Tuesday,19:30,318.54
A,2025-08-19,Tuesday,20:00,336.55
A,2025-08-19,Tuesday,20:30,318.42
A,2025-08-19,Tuesday,21:00,323.68
A,2025-08-19,Tuesday,21:30,310.35
A,2025-08-19,Tuesday,22:00,296.45
A,2025-08-19,Tuesday,22:30,294.89
A,2025-08-19,Tuesday,23:00,294.89
A,2025-08-19,Tuesday,23:30,294.89
A,2025-08-20,Wednesday,00:00,333.37
A,2025-08-20,Wednesday,00:30,333.37
A,2025-08-20,Wednesday,01:00,333.37
A,2025-08-20,Wednesday,01:30,333.37
A,2025-08-20,Wednesday,02:00,333.37
A,2025-08-20,Wednesday,02:30,333.37
A,2025-08-20,Wednesday,03:00,333.37
A,2025-08-20,Wednesday,03:30,333.37
A,2025-08-20,Wednesday,04:00,333.37
A,2025-08-20,Wednesday,04:30,333.37
A,2025-08-20,Wednesday,05:00,333.37
A,2025-08-20,Wednesday,05:30,333.37
A,2025-08-20,Wednesday,06:00,333.37
A,2025-08-20,Wednesday,06:30,333.37
A,2025-08-20,Wednesday,07:00,333.37
A,2025-08-20,Wednesday,07:30,313.91
A,2025-08-20,Wednesday,08:00,275.43
A,2025-08-20,Wednesday,08:30,324.29
A,2025-08-20,Wednesday,09:00,309.58
A,2025-08-20,Wednesday,09:30,325.26
A,2025-08-20,Wednesday,10:00,311.05
A,2025-08-20,Wednesday,10:30,316.6
A,2025-08-20,Wednesday,11:00,321.98
A,2025-08-20,Wednesday,11:30,321.37
A,2025-08-20,Wednesday,12:00,330.78
A,2025-08-20,Wednesday,12:30,321.88
A,2025-08-20,Wednesday,13:00,321.24
A,2025-08-20,Wednesday,13:30,324.29
A,2025-08-20,Wednesday,14:00,322.51
A,2025-08-20,Wednesday,14:30,327.28
A,2025-08-20,Wednesday,15:00,322.18
A,2025-08-20,Wednesday,15:30,327.18
A,2025-08-20,Wednesday,16:00,332.22
A,2025-08-20,Wednesday,16:30,327.01
A,2025-08-20,Wednesday,17:00,331.41
A,2025-08-20,Wednesday,17:30,328.23
A,2025-08-20,Wednesday,18:00,313.55
A,2025-08-20,Wednesday,18:30,341.68
A,2025-08-20,Wednesday,19:00,337.65
A,2025-08-20,Wednesday,19:30,322.56
A,2025-08-20,Wednesday,20:00,310.52
A,2025-08-20,Wednesday,20:30,307.22
A,2025-08-20,Wednesday,21:00,318.1
A,2025-08-20,Wednesday,21:30,321.13
A,2025-08-20,Wednesday,22:00,321.38
A,2025-08-20,Wednesday,22:30,333.37
A,2025-08-20,Wednesday,23:00,333.37
A,2025-08-20,Wednesday,23:30,333.37
A,2025-08-21,Thursday,00:00,325.67
A,2025-08-21,Thursday,00:30,325.67
A,2025-08-21,Thursday,01:00,325.67
A,2025-08-21,Thursday,01:30,325.67
A,2025-08-21,Thursday,02:00,325.67
A,2025-08-21,Thursday,02:30,325.67
A,2025-08-21,Thursday,03:00,325.67
A,2025-08-21,Thursday,03:30,325.67
A,2025-08-21,Thursday,04:00,325.67
A,2025-08-21,Thursday,04:30,325.67
A,2025-08-21,Thursday,05:00,325.67
A,2025-08-21,Thursday,05:30,325.67
A,2025-08-21,Thursday,06:00,325.67
A,2025-08-21,Thursday,06:30,325.67
A,2025-08-21,Thursday,07:00,325.67
A,2025-08-21,Thursday,07:30,298.15
A,2025-08-21,Thursday,08:00,286.75
A,2025-08-21,Thursday,08:30,314.59
A,2025-08-21,Thursday,09:00,312.0
A,2025-08-21,Thursday,09:30,314.32
A,2025-08-21,Thursday,10:00,306.13
A,2025-08-21,Thursday,10:30,315.52
A,2025-08-21,Thursday,11:00,315.19
A,2025-08-21,Thursday,11:30,319.7
A,2025-08-21,Thursday,12:00,312.81
A,2025-08-21,Thursday,12:30,307.54
A,2025-08-21,Thursday,13:00,317.63
A,2025-08-21,Thursday,13:30,325.19
A,2025-08-21,Thursday,14:00,329.2
A,2025-08-21,Thursday,14:30,322.82
A,2025-08-21,Thursday,15:00,330.81
A,2025-08-21,Thursday,15:30,326.16
A,2025-08-21,Thursday,16:00,325.11
A,2025-08-21,Thursday,16:30,324.95
A,2025-08-21,Thursday,17:00,324.64
A,2025-08-21,Thursday,17:30,324.08
A,2025-08-21,Thursday,18:00,326.33
A,2025-08-21,Thursday,18:30,310.76
A,2025-08-21,Thursday,19:00,331.48
A,2025-08-21,Thursday,19:30,317.67
A,2025-08-21,Thursday,20:00,313.63
A,2025-08-21,Thursday,20:30,329.35
A,2025-08-21,Thursday,21:00,301.05
A,2025-08-21,Thursday,21:30,320.86
A,2025-08-21,Thursday,22:00,304.11
A,2025-08-21,Thursday,22:30,325.67
A,2025-08-21,Thursday,23:00,325.67
A,2025-08-21,Thursday,23:30,325.67
A,2025-08-22,Friday,00:00,335.24
A,2025-08-22,Friday,00:30,335.24
A,2025-08-22,Friday,01:00,335.24
A,2025-08-22,Friday,01:30,335.24
A,2025-08-22,Friday,02:00,335.24
A,2025-08-22,Friday,02:30,335.24
A,2025-08-22,Friday,03:00,335.24
A,2025-08-22,Friday,03:30,335.24
A,2025-08-22,Friday,04:00,335.24
A,2025-08-22,Friday,04:30,335.24
A,2025-08-22,Friday,05:00,335.24
A,2025-08-22,Friday,05:30,335.24
A,2025-08-22,Friday,06:00,335.24
A,2025-08-22,Friday,06:30,335.24
A,2025-08-22,Friday,07:00,335.24
A,2025-08-22,Friday,07:30,348.03
A,2025-08-22,Friday,08:00,284.08
A,2025-08-22,Friday,08:30,292.06
A,2025-08-22,Friday,09:00,308.66
A,2025-08-22,Friday,09:30,311.48
A,2025-08-22,Friday,10:00,318.71
A,2025-08-22,Friday,10:30,321.85
A,2025-08-22,Friday,11:00,322.53
A,2025-08-22,Friday,11:30,325.24
A,2025-08-22,Friday,12:00,310.68
A,2025-08-22,Friday,12:30,323.92
A,2025-08-22,Friday,13:00,330.16
A,2025-08-22,Friday,13:30,328.08
A,2025-08-22,Friday,14:00,319.47
A,2025-08-22,Friday,14:30,328.5
A,2025-08-22,Friday,15:00,317.0
A,2025-08-22,Friday,15:30,327.54
A,2025-08-22,Friday,16:00,331.88
A,2025-08-22,Friday,16:30,331.29
A,2025-08-22,Friday,17:00,330.93
A,2025-08-22,Friday,17:30,327.39
A,2025-08-22,Friday,18:00,320.93
A,2025-08-22,Friday,18:30,348.02
A,2025-08-22,Friday,19:00,350.0
A,2025-08-22,Friday,19:30,325.91
A,2025-08-22,Friday,20:00,341.28
A,2025-08-22,Friday,20:30,307.28
A,2025-08-22,Friday,21:00,326.76
A,2025-08-22,Friday,21:30,325.32
A,2025-08-22,Friday,22:00,323.67
A,2025-08-22,Friday,22:30,335.24
A,2025-08-22,Friday,23:00,335.24
A,2025-08-22,Friday,23:30,335.24
A,2025-08-23,Saturday,00:00,327.01
A,2025-08-23,Saturday,00:30,327.01
A,2025-08-23,Saturday,01:00,327.01
A,2025-08-23,Saturday,01:30,327.01
A,2025-08-23,Saturday,02:00,327.01
A,2025-08-23,Saturday,02:30,327.01
A,2025-08-23,Saturday,03:00,327.01
A,2025-08-23,Saturday,03:30,327.01
A,2025-08-23,Saturday,04:00,327.01
A,2025-08-23,Saturday,04:30,327.01
A,2025-08-23,Saturday,05:00,327.01
A,2025-08-23,Saturday,05:30,327.01
A,2025-08-23,Saturday,06:00,327.01
A,2025-08-23,Saturday,06:30,327.01
A,2025-08-23,Saturday,07:00,327.01
A,2025-08-23,Saturday,07:30,327.01
A,2025-08-23,Saturday,08:00,256.43
A,2025-08-23,Saturday,08:30,283.89
A,2025-08-23,Saturday,09:00,282.21
A,2025-08-23,Saturday,09:30,277.9
A,2025-08-23,Saturday,10:00,295.14
A,2025-08-23,Saturday,10:30,293.71
A,2025-08-23,Saturday,11:00,301.96
A,2025-08-23,Saturday,11:30,297.43
A,2025-08-23,Saturday,12:00,302.24
A,2025-08-23,Saturday,12:30,303.87
A,2025-08-23,Saturday,13:00,307.02
A,2025-08-23,Saturday,13:30,308.77
A,2025-08-23,Saturday,14:00,314.02
A,2025-08-23,Saturday,14:30,309.67
A,2025-08-23,Saturday,15:00,307.56
A,2025-08-23,Saturday,15:30,312.52
A,2025-08-23,Saturday,16:00,326.19
A,2025-08-23,Saturday,16:30,297.21
A,2025-08-23,Saturday,17:00,309.87
A,2025-08-23,Saturday,17:30,317.04
A,2025-08-23,Saturday,18:00,322.63
A,2025-08-23,Saturday,18:30,331.04
A,2025-08-23,Saturday,19:00,321.86
A,2025-08-23,Saturday,19:30,329.33
A,2025-08-23,Saturday,20:00,298.0
A,2025-08-23,Saturday,20:30,277.28
A,2025-08-23,Saturday,21:00,295.88
A,2025-08-23,Saturday,21:30,298.02
A,2025-08-23,Saturday,22:00,327.01
A,2025-08-23,Saturday,22:30,327.01
A,2025-08-23,Saturday,23:00,327.01
A,2025-08-23,Saturday,23:30,327.01
A,2025-08-24,Sunday,00:00,320.22
A,2025-08-24,Sunday,00:30,320.22
A,2025-08-24,Sunday,01:00,320.22
A,2025-08-24,Sunday,01:30,320.22
A,2025-08-24,Sunday,02:00,320.22
A,2025-08-24,Sunday,02:30,320.22
A,2025-08-24,Sunday,03:00,320.22
A,2025-08-24,Sunday,03:30,320.22
A,2025-08-24,Sunday,04:00,320.22
A,2025-08-24,Sunday,04:30,0.0
A,2025-08-24,Sunday,05:00,320.22
A,2025-08-24,Sunday,05:30,320.22
A,2025-08-24,Sunday,06:00,320.22
A,2025-08-24,Sunday,06:30,320.22
A,2025-08-24,Sunday,07:00,320.22
A,2025-08-24,Sunday,07:30,320.22
A,2025-08-24,Sunday,08:00,320.22
A,2025-08-24,Sunday,08:30,320.22
A,2025-08-24,Sunday,09:00,237.2
A,2025-08-24,Sunday,09:30,301.68
A,2025-08-24,Sunday,10:00,290.3
A,2025-08-24,Sunday,10:30,280.97
A,2025-08-24,Sunday,11:00,279.55
A,2025-08-24,Sunday,11:30,298.01
A,2025-08-24,Sunday,12:00,282.79
A,2025-08-24,Sunday,12:30,289.03
A,2025-08-24,Sunday,13:00,295.46
A,2025-08-24,Sunday,13:30,285.12
A,2025-08-24,Sunday,14:00,298.5
A,2025-08-24,Sunday,14:30,303.3
A,2025-08-24,Sunday,15:00,301.91
A,2025-08-24,Sunday,15:30,295.83
A,2025-08-24,Sunday,16:00,302.14
A,2025-08-24,Sunday,16:30,284.95
A,2025-08-24,Sunday,17:00,297.83
A,2025-08-24,Sunday,17:30,278.78
A,2025-08-24,Sunday,18:00,296.28
A,2025-08-24,Sunday,18:30,289.39
A,2025-08-24,Sunday,19:00,286.41
A,2025-08-24,Sunday,19:30,275.4
A,2025-08-24,Sunday,20:00,298.22
A,2025-08-24,Sunday,20:30,292.11
A,2025-08-24,Sunday,21:00,276.66
A,2025-08-24,Sunday,21:30,320.22
A,2025-08-24,Sunday,22:00,320.22
A,2025-08-24,Sunday,22:30,320.22
A,2025-08-24,Sunday,23:00,320.22
A,2025-08-24,Sunday,23:30,320.22
A,2025-08-25,Monday,00:00,298.78
A,2025-08-25,Monday,00:30,298.78
A,2025-08-25,Monday,01:00,298.78
A,2025-08-25,Monday,01:30,298.78
A,2025-08-25,Monday,02:00,298.78
A,2025-08-25,Monday,02:30,298.78
A,2025-08-25,Monday,03:00,0.0
A,2025-08-25,Monday,03:30,298.78
A,2025-08-25,Monday,04:00,0.0
A,2025-08-25,Monday,04:30,298.78
A,2025-08-25,Monday,05:00,298.78
A,2025-08-25,Monday,05:30,298.78
A,2025-08-25,Monday,06:00,298.78
A,2025-08-25,Monday,06:30,298.78
A,2025-08-25,Monday,07:00,298.78
A,2025-08-25,Monday,07:30,320.19
A,2025-08-25,Monday,08:00,284.18
A,2025-08-25,Monday,08:30,305.75
A,2025-08-25,Monday,09:00,298.95
A,2025-08-25,Monday,09:30,317.71
A,2025-08-25,Monday,10:00,319.58
A,2025-08-25,Monday,10:30,308.94
A,2025-08-25,Monday,11:00,319.82
A,2025-08-25,Monday,11:30,330.18
A,2025-08-25,Monday,12:00,315.24
A,2025-08-25,Monday,12:30,312.63
A,2025-08-25,Monday,13:00,308.95
A,2025-08-25,Monday,13:30,324.57
A,2025-08-25,Monday,14:00,323.38
A,2025-08-25,Monday,14:30,324.87
A,2025-08-25,Monday,15:00,319.52
A,2025-08-25,Monday,15:30,326.79
A,2025-08-25,Monday,16:00,333.57
A,2025-08-25,Monday,16:30,323.64
A,2025-08-25,Monday,17:00,326.79
A,2025-08-25,Monday,17:30,318.98
A,2025-08-25,Monday,18:00,310.38
A,2025-08-25,Monday,18:30,332.69
A,2025-08-25,Monday,19:00,329.03
A,2025-08-25,Monday,19:30,332.27
A,2025-08-25,Monday,20:00,323.03
A,2025-08-25,Monday,20:30,327.26
A,2025-08-25,Monday,21:00,327.53
A,2025-08-25,Monday,21:30,320.46
A,2025-08-25,Monday,22:00,323.59
A,2025-08-25,Monday,22:30,325.53
A,2025-08-25,Monday,23:00,298.78
A,2025-08-25,Monday,23:30,298.78
A,2025-08-26,Tuesday,00:00,303.13
A,2025-08-26,Tuesday,00:30,303.13
A,2025-08-26,Tuesday,01:00,303.13
A,2025-08-26,Tuesday,01:30,303.13
A,2025-08-26,Tuesday,02:00,303.13
A,2025-08-26,Tuesday,02:30,303.13
A,2025-08-26,Tuesday,03:00,303.13
A,2025-08-26,Tuesday,03:30,303.13
A,2025-08-26,Tuesday,04:00,303.13
A,2025-08-26,Tuesday,04:30,303.13
A,2025-08-26,Tuesday,05:00,303.13
A,2025-08-26,Tuesday,05:30,303.13
A,2025-08-26,Tuesday,06:00,303.13
A,2025-08-26,Tuesday,06:30,303.13
A,2025-08-26,Tuesday,07:00,303.13
A,2025-08-26,Tuesday,07:30,319.01
A,2025-08-26,Tuesday,08:00,274.69
A,2025-08-26,Tuesday,08:30,298.76
A,2025-08-26,Tuesday,09:00,318.9
A,2025-08-26,Tuesday,09:30,321.88
A,2025-08-26,Tuesday,10:00,316.5
A,2025-08-26,Tuesday,10:30,315.23
A,2025-08-26,Tuesday,11:00,318.7
A,2025-08-26,Tuesday,11:30,321.29
A,2025-08-26,Tuesday,12:00,322.1
A,2025-08-26,Tuesday,12:30,313.39
A,2025-08-26,Tuesday,13:00,317.4
A,2025-08-26,Tuesday,13:30,327.19
A,2025-08-26,Tuesday,14:00,319.07
A,2025-08-26,Tuesday,14:30,320.76
A,2025-08-26,Tuesday,15:00,322.75
A,2025-08-26,Tuesday,15:30,321.88
A,2025-08-26,Tuesday,16:00,330.74
A,2025-08-26,Tuesday,16:30,332.01
A,2025-08-26,Tuesday,17:00,322.85
A,2025-08-26,Tuesday,17:30,318.69
A,2025-08-26,Tuesday,18:00,325.36
A,2025-08-26,Tuesday,18:30,321.64
A,2025-08-26,Tuesday,19:00,335.8
A,2025-08-26,Tuesday,19:30,319.36
A,2025-08-26,Tuesday,20:00,337.37
A,2025-08-26,Tuesday,20:30,319.24
A,2025-08-26,Tuesday,21:00,324.5
A,2025-08-26,Tuesday,21:30,311.18
A,2025-08-26,Tuesday,22:00,297.27
A,2025-08-26,Tuesday,22:30,303.13
A,2025-08-26,Tuesday,23:00,303.13
A,2025-08-26,Tuesday,23:30,303.13
A,2025-08-27,Wednesday,00:00,327.68
A,2025-08-27,Wednesday,00:30,327.68
A,2025-08-27,Wednesday,01:00,327.68
A,2025-08-27,Wednesday,01:30,327.68
A,2025-08-27,Wednesday,02:00,327.68
A,2025-08-27,Wednesday,02:30,327.68
A,2025-08-27,Wednesday,03:00,327.68
A,2025-08-27,Wednesday,03:30,327.68
A,2025-08-27,Wednesday,04:00,327.68
A,2025-08-27,Wednesday,04:30,327.68
A,2025-08-27,Wednesday,05:00,327.68
A,2025-08-27,Wednesday,05:30,327.68
A,2025-08-27,Wednesday,06:00,327.68
A,2025-08-27,Wednesday,06:30,327.68
A,2025-08-27,Wednesday,07:00,327.68
A,2025-08-27,Wednesday,07:30,313.34
A,2025-08-27,Wednesday,08:00,274.86
A,2025-08-27,Wednesday,08:30,323.72
A,2025-08-27,Wednesday,09:00,309.01
A,2025-08-27,Wednesday,09:30,324.69
A,2025-08-27,Wednesday,10:00,310.48
A,2025-08-27,Wednesday,10:30,316.03
