group,Date,day_of_week,interval,interval_cv
A,2025-08-15,Friday,13:30,203
A,2025-08-15,Friday,14:00,199
A,2025-08-15,Friday,14:30,211
A,2025-08-15,Friday,15:00,203
A,2025-08-15,Friday,15:30,209
A,2025-08-15,Friday,16:00,202
A,2025-08-15,Friday,16:30,189
A,2025-08-15,Friday,17:00,166
A,2025-08-15,Friday,17:30,144
A,2025-08-15,Friday,18:00,128
A,2025-08-15,Friday,18:30,105
A,2025-08-15,Friday,19:00,71
A,2025-08-15,Friday,19:30,54
A,2025-08-15,Friday,20:00,42
A,2025-08-15,Friday,20:30,33
A,2025-08-15,Friday,21:00,24
A,2025-08-15,Friday,21:30,18
A,2025-08-15,Friday,22:00,17
A,2025-08-15,Friday,22:30,12
A,2025-08-15,Friday,23:00,9
A,2025-08-15,Friday,23:30,7
A,2025-08-16,Saturday,00:00,6
A,2025-08-16,Saturday,00:30,5
A,2025-08-16,Saturday,01:00,4
A,2025-08-16,Saturday,01:30,2
A,2025-08-16,Saturday,02:00,1
A,2025-08-16,Saturday,02:30,2
A,2025-08-16,Saturday,03:00,2
A,2025-08-16,Saturday,03:30,1
A,2025-08-16,Saturday,04:00,1
A,2025-08-16,Saturday,04:30,1
A,2025-08-16,Saturday,05:00,1
A,2025-08-16,Saturday,05:30,1
A,2025-08-16,Saturday,06:00,2
A,2025-08-16,Saturday,06:30,3
A,2025-08-16,Saturday,07:00,5
A,2025-08-16,Saturday,07:30,10
A,2025-08-16,Saturday,08:00,30
A,2025-08-16,Saturday,08:30,49
A,2025-08-16,Saturday,09:00,70
A,2025-08-16,Saturday,09:30,83
A,2025-08-16,Saturday,10:00,105
A,2025-08-16,Saturday,10:30,130
A,2025-08-16,Saturday,11:00,150
A,2025-08-16,Saturday,11:30,149
A,2025-08-16,Saturday,12:00,163
A,2025-08-16,Saturday,12:30,178
A,2025-08-16,Saturday,13:00,172
A,2025-08-16,Saturday,13:30,170
A,2025-08-16,Saturday,14:00,161
A,2025-08-16,Saturday,14:30,164
A,2025-08-16,Saturday,15:00,161
A,2025-08-16,Saturday,15:30,165
A,2025-08-16,Saturday,16:00,156
A,2025-08-16,Saturday,16:30,140
A,2025-08-16,Saturday,17:00,129
A,2025-08-16,Saturday,17:30,110
A,2025-08-16,Saturday,18:00,104
A,2025-08-16,Saturday,18:30,88
A,2025-08-16,Saturday,19:00,67
A,2025-08-16,Saturday,19:30,52
A,2025-08-16,Saturday,20:00,42
A,2025-08-16,Saturday,20:30,33
A,2025-08-16,Saturday,21:00,24
A,2025-08-16,Saturday,21:30,19
A,2025-08-16,Saturday,22:00,12
A,2025-08-16,Saturday,22:30,9
A,2025-08-16,Saturday,23:00,8
A,2025-08-16,Saturday,23:30,5
A,2025-08-17,Sunday,00:00,3
A,2025-08-17,Sunday,00:30,3
A,2025-08-17,Sunday,01:00,2
A,2025-08-17,Sunday,01:30,3
A,2025-08-17,Sunday,02:00,1
A,2025-08-17,Sunday,02:30,1
A,2025-08-17,Sunday,03:00,1
A,2025-08-17,Sunday,03:30,2
A,2025-08-17,Sunday,04:00,1
A,2025-08-17,Sunday,04:30,1
A,2025-08-17,Sunday,05:00,2
A,2025-08-17,Sunday,05:30,2
A,2025-08-17,Sunday,06:00,3
A,2025-08-17,Sunday,06:30,2
A,2025-08-17,Sunday,07:00,4
A,2025-08-17,Sunday,07:30,6
A,2025-08-17,Sunday,08:00,11
A,2025-08-17,Sunday,08:30,15
A,2025-08-17,Sunday,09:00,19
A,2025-08-17,Sunday,09:30,23
A,2025-08-17,Sunday,10:00,25
A,2025-08-17,Sunday,10:30,36
A,2025-08-17,Sunday,11:00,31
A,2025-08-17,Sunday,11:30,36
A,2025-08-17,Sunday,12:00,55
A,2025-08-17,Sunday,12:30,65
A,2025-08-17,Sunday,13:00,82
A,2025-08-17,Sunday,13:30,86
A,2025-08-17,Sunday,14:00,91
A,2025-08-17,Sunday,14:30,90
A,2025-08-17,Sunday,15:00,84
A,2025-08-17,Sunday,15:30,87
A,2025-08-17,Sunday,16:00,86
A,2025-08-17,Sunday,16:30,78
A,2025-08-17,Sunday,17:00,68
A,2025-08-17,Sunday,17:30,65
A,2025-08-17,Sunday,18:00,47
A,2025-08-17,Sunday,18:30,39
A,2025-08-17,Sunday,19:00,32
A,2025-08-17,Sunday,19:30,29
A,2025-08-17,Sunday,20:00,28
A,2025-08-17,Sunday,20:30,22
A,2025-08-17,Sunday,21:00,20
A,2025-08-17,Sunday,21:30,15
A,2025-08-17,Sunday,22:00,13
A,2025-08-17,Sunday,22:30,13
A,2025-08-17,Sunday,23:00,7
A,2025-08-17,Sunday,23:30,7
A,2025-08-18,Monday,00:00,4
A,2025-08-18,Monday,00:30,2
A,2025-08-18,Monday,01:00,2
A,2025-08-18,Monday,01:30,1
A,2025-08-18,Monday,02:00,2
A,2025-08-18,Monday,02:30,2
A,2025-08-18,Monday,03:00,1
A,2025-08-18,Monday,03:30,1
A,2025-08-18,Monday,04:00,1
A,2025-08-18,Monday,04:30,2
A,2025-08-18,Monday,05:00,1
A,2025-08-18,Monday,05:30,1
A,2025-08-18,Monday,06:00,2
A,2025-08-18,Monday,06:30,3
A,2025-08-18,Monday,07:00,6
A,2025-08-18,Monday,07:30,11
A,2025-08-18,Monday,08:00,38
A,2025-08-18,Monday,08:30,70
A,2025-08-18,Monday,09:00,111
A,2025-08-18,Monday,09:30,148
A,2025-08-18,Monday,10:00,176
A,2025-08-18,Monday,10:30,198
A,2025-08-18,Monday,11:00,203
A,2025-08-18,Monday,11:30,210
A,2025-08-18,Monday,12:00,207
A,2025-08-18,Monday,12:30,214
A,2025-08-18,Monday,13:00,215
A,2025-08-18,Monday,13:30,212
A,2025-08-18,Monday,14:00,218
A,2025-08-18,Monday,14:30,231
A,2025-08-18,Monday,15:00,219
A,2025-08-18,Monday,15:30,232
A,2025-08-18,Monday,16:00,220
A,2025-08-18,Monday,16:30,215
A,2025-08-18,Monday,17:00,190
A,2025-08-18,Monday,17:30,182
A,2025-08-18,Monday,18:00,140
A,2025-08-18,Monday,18:30,132
A,2025-08-18,Monday,19:00,86
A,2025-08-18,Monday,19:30,70
A,2025-08-18,Monday,20:00,50
A,2025-08-18,Monday,20:30,37
A,2025-08-18,Monday,21:00,32
A,2025-08-18,Monday,21:30,24
A,2025-08-18,Monday,22:00,18
A,2025-08-18,Monday,22:30,13
A,2025-08-18,Monday,23:00,12
A,2025-08-18,Monday,23:30,8
A,2025-08-19,Tuesday,00:00,4
A,2025-08-19,Tuesday,00:30,4
A,2025-08-19,Tuesday,01:00,2
A,2025-08-19,Tuesday,01:30,2
A,2025-08-19,Tuesday,02:00,2
A,2025-08-19,Tuesday,02:30,1
A,2025-08-19,Tuesday,03:00,1
A,2025-08-19,Tuesday,03:30,1
A,2025-08-19,Tuesday,04:00,1
A,2025-08-19,Tuesday,04:30,2
A,2025-08-19,Tuesday,05:00,2
A,2025-08-19,Tuesday,05:30,2
A,2025-08-19,Tuesday,06:00,2
A,2025-08-19,Tuesday,06:30,4
A,2025-08-19,Tuesday,07:00,7
A,2025-08-19,Tuesday,07:30,13
A,2025-08-19,Tuesday,08:00,41
A,2025-08-19,Tuesday,08:30,73
A,2025-08-19,Tuesday,09:00,108
A,2025-08-19,Tuesday,09:30,146
A,2025-08-19,Tuesday,10:00,170
A,2025-08-19,Tuesday,10:30,186
A,2025-08-19,Tuesday,11:00,199
A,2025-08-19,Tuesday,11:30,213
A,2025-08-19,Tuesday,12:00,214
A,2025-08-19,Tuesday,12:30,212
A,2025-08-19,Tuesday,13:00,214
A,2025-08-19,Tuesday,13:30,208
A,2025-08-19,Tuesday,14:00,224
A,2025-08-19,Tuesday,14:30,224
A,2025-08-19,Tuesday,15:00,219
A,2025-08-19,Tuesday,15:30,218
A,2025-08-19,Tuesday,16:00,232
A,2025-08-19,Tuesday,16:30,212
A,2025-08-19,Tuesday,17:00,188
A,2025-08-19,Tuesday,17:30,159
A,2025-08-19,Tuesday,18:00,148
A,2025-08-19,Tuesday,18:30,128
A,2025-08-19,Tuesday,19:00,83
A,2025-08-19,Tuesday,19:30,60
A,2025-08-19,Tuesday,20:00,47
A,2025-08-19,Tuesday,20:30,45
A,2025-08-19,Tuesday,21:00,31
A,2025-08-19,Tuesday,21:30,23
A,2025-08-19,Tuesday,22:00,19
A,2025-08-19,Tuesday,22:30,12
A,2025-08-19,Tuesday,23:00,10
A,2025-08-19,Tuesday,23:30,7
A,2025-08-20,Wednesday,00:00,5
A,2025-08-20,Wednesday,00:30,2
A,2025-08-20,Wednesday,01:00,2
A,2025-08-20,Wednesday,01:30,2
A,2025-08-20,Wednesday,02:00,2
A,2025-08-20,Wednesday,02:30,2
A,2025-08-20,Wednesday,03:00,2
A,2025-08-20,Wednesday,03:30,1
A,2025-08-20,Wednesday,04:00,1
A,2025-08-20,Wednesday,04:30,2
A,2025-08-20,Wednesday,05:00,1
A,2025-08-20,Wednesday,05:30,2
A,2025-08-20,Wednesday,06:00,2
A,2025-08-20,Wednesday,06:30,4
A,2025-08-20,Wednesday,07:00,8
A,2025-08-20,Wednesday,07:30,15
A,2025-08-20,Wednesday,08:00,46
A,2025-08-20,Wednesday,08:30,81
A,2025-08-20,Wednesday,09:00,122
A,2025-08-20,Wednesday,09:30,148
A,2025-08-20,Wednesday,10:00,176
A,2025-08-20,Wednesday,10:30,197
A,2025-08-20,Wednesday,11:00,213
A,2025-08-20,Wednesday,11:30,218
A,2025-08-20,Wednesday,12:00,215
A,2025-08-20,Wednesday,12:30,217
A,2025-08-20,Wednesday,13:00,219
A,2025-08-20,Wednesday,13:30,216
A,2025-08-20,Wednesday,14:00,216
A,2025-08-20,Wednesday,14:30,217
A,2025-08-20,Wednesday,15:00,223
A,2025-08-20,Wednesday,15:30,217
A,2025-08-20,Wednesday,16:00,212
A,2025-08-20,Wednesday,16:30,204
A,2025-08-20,Wednesday,17:00,182
A,2025-08-20,Wednesday,17:30,165
A,2025-08-20,Wednesday,18:00,148
A,2025-08-20,Wednesday,18:30,126
A,2025-08-20,Wednesday,19:00,79
A,2025-08-20,Wednesday,19:30,61
A,2025-08-20,Wednesday,20:00,48
A,2025-08-20,Wednesday,20:30,41
A,2025-08-20,Wednesday,21:00,32
A,2025-08-20,Wednesday,21:30,26
A,2025-08-20,Wednesday,22:00,19
A,2025-08-20,Wednesday,22:30,13
A,2025-08-20,Wednesday,23:00,11
A,2025-08-20,Wednesday,23:30,9
A,2025-08-21,Thursday,00:00,4
A,2025-08-21,Thursday,00:30,3
A,2025-08-21,Thursday,01:00,2
A,2025-08-21,Thursday,01:30,1
A,2025-08-21,Thursday,02:00,2
A,2025-08-21,Thursday,02:30,1
A,2025-08-21,Thursday,03:00,1
A,2025-08-21,Thursday,03:30,2
A,2025-08-21,Thursday,04:00,1
A,2025-08-21,Thursday,04:30,1
A,2025-08-21,Thursday,05:00,1
A,2025-08-21,Thursday,05:30,2
A,2025-08-21,Thursday,06:00,2
A,2025-08-21,Thursday,06:30,4
A,2025-08-21,Thursday,07:00,9
A,2025-08-21,Thursday,07:30,13
A,2025-08-21,Thursday,08:00,41
A,2025-08-21,Thursday,08:30,71
A,2025-08-21,Thursday,09:00,103
A,2025-08-21,Thursday,09:30,127
A,2025-08-21,Thursday,10:00,150
A,2025-08-21,Thursday,10:30,172
A,2025-08-21,Thursday,11:00,186
A,2025-08-21,Thursday,11:30,194
A,2025-08-21,Thursday,12:00,190
A,2025-08-21,Thursday,12:30,198
A,2025-08-21,Thursday,13:00,191
A,2025-08-21,Thursday,13:30,190
A,2025-08-21,Thursday,14:00,202
A,2025-08-21,Thursday,14:30,198
A,2025-08-21,Thursday,15:00,202
A,2025-08-21,Thursday,15:30,194
A,2025-08-21,Thursday,16:00,194
A,2025-08-21,Thursday,16:30,193
A,2025-08-21,Thursday,17:00,170
A,2025-08-21,Thursday,17:30,147
A,2025-08-21,Thursday,18:00,127
A,2025-08-21,Thursday,18:30,114
A,2025-08-21,Thursday,19:00,72
A,2025-08-21,Thursday,19:30,56
A,2025-08-21,Thursday,20:00,46
A,2025-08-21,Thursday,20:30,38
A,2025-08-21,Thursday,21:00,29
A,2025-08-21,Thursday,21:30,22
A,2025-08-21,Thursday,22:00,18
A,2025-08-21,Thursday,22:30,13
A,2025-08-21,Thursday,23:00,10
A,2025-08-21,Thursday,23:30,9
A,2025-08-22,Friday,00:00,5
A,2025-08-22,Friday,00:30,4
A,2025-08-22,Friday,01:00,3
A,2025-08-22,Friday,01:30,3
A,2025-08-22,Friday,02:00,2
A,2025-08-22,Friday,02:30,1
A,2025-08-22,Friday,03:00,2
A,2025-08-22,Friday,03:30,1
A,2025-08-22,Friday,04:00,1
A,2025-08-22,Friday,04:30,1
A,2025-08-22,Friday,05:00,1
A,2025-08-22,Friday,05:30,2
A,2025-08-22,Friday,06:00,2
A,2025-08-22,Friday,06:30,4
A,2025-08-22,Friday,07:00,8
A,2025-08-22,Friday,07:30,13
A,2025-08-22,Friday,08:00,38
A,2025-08-22,Friday,08:30,68
A,2025-08-22,Friday,09:00,99
A,2025-08-22,Friday,09:30,125
A,2025-08-22,Friday,10:00,136
A,2025-08-22,Friday,10:30,176
A,2025-08-22,Friday,11:00,183
A,2025-08-22,Friday,11:30,187
A,2025-08-22,Friday,12:00,195
A,2025-08-22,Friday,12:30,193
A,2025-08-22,Friday,13:00,190
A,2025-08-22,Friday,13:30,198
A,2025-08-22,Friday,14:00,194
A,2025-08-22,Friday,14:30,206
A,2025-08-22,Friday,15:00,198
A,2025-08-22,Friday,15:30,204
A,2025-08-22,Friday,16:00,198
A,2025-08-22,Friday,16:30,184
A,2025-08-22,Friday,17:00,162
A,2025-08-22,Friday,17:30,140
A,2025-08-22,Friday,18:00,125
A,2025-08-22,Friday,18:30,102
A,2025-08-22,Friday,19:00,69
A,2025-08-22,Friday,19:30,53
A,2025-08-22,Friday,20:00,41
A,2025-08-22,Friday,20:30,33
A,2025-08-22,Friday,21:00,23
A,2025-08-22,Friday,21:30,17
A,2025-08-22,Friday,22:00,16
A,2025-08-22,Friday,22:30,11
A,2025-08-22,Friday,23:00,9
A,2025-08-22,Friday,23:30,7
A,2025-08-23,Saturday,00:00,6
A,2025-08-23,Saturday,00:30,4
A,2025-08-23,Saturday,01:00,3
A,2025-08-23,Saturday,01:30,2
A,2025-08-23,Saturday,02:00,1
A,2025-08-23,Saturday,02:30,2
A,2025-08-23,Saturday,03:00,1
A,2025-08-23,Saturday,03:30,1
A,2025-08-23,Saturday,04:00,1
A,2025-08-23,Saturday,04:30,1
A,2025-08-23,Saturday,05:00,1
A,2025-08-23,Saturday,05:30,1
A,2025-08-23,Saturday,06:00,2
A,2025-08-23,Saturday,06:30,2
A,2025-08-23,Saturday,07:00,5
A,2025-08-23,Saturday,07:30,10
A,2025-08-23,Saturday,08:00,28
A,2025-08-23,Saturday,08:30,45
A,2025-08-23,Saturday,09:00,64
A,2025-08-23,Saturday,09:30,76
A,2025-08-23,Saturday,10:00,96
A,2025-08-23,Saturday,10:30,119
A,2025-08-23,Saturday,11:00,138
A,2025-08-23,Saturday,11:30,137
A,2025-08-23,Saturday,12:00,150
A,2025-08-23,Saturday,12:30,163
A,2025-08-23,Saturday,13:00,158
A,2025-08-23,Saturday,13:30,156
A,2025-08-23,Saturday,14:00,148
A,2025-08-23,Saturday,14:30,150
A,2025-08-23,Saturday,15:00,148
A,2025-08-23,Saturday,15:30,152
A,2025-08-23,Saturday,16:00,143
A,2025-08-23,Saturday,16:30,128
A,2025-08-23,Saturday,17:00,119
A,2025-08-23,Saturday,17:30,101
A,2025-08-23,Saturday,18:00,96
A,2025-08-23,Saturday,18:30,81
A,2025-08-23,Saturday,19:00,62
A,2025-08-23,Saturday,19:30,48
A,2025-08-23,Saturday,20:00,39
A,2025-08-23,Saturday,20:30,31
A,2025-08-23,Saturday,21:00,22
A,2025-08-23,Saturday,21:30,17
A,2025-08-23,Saturday,22:00,11
A,2025-08-23,Saturday,22:30,8
A,2025-08-23,Saturday,23:00,8
A,2025-08-23,Saturday,23:30,5
A,2025-08-24,Sunday,00:00,3
A,2025-08-24,Sunday,00:30,3
A,2025-08-24,Sunday,01:00,2
A,2025-08-24,Sunday,01:30,2
A,2025-08-24,Sunday,02:00,1
A,2025-08-24,Sunday,02:30,1
A,2025-08-24,Sunday,03:00,1
A,2025-08-24,Sunday,03:30,2
A,2025-08-24,Sunday,04:00,1
A,2025-08-24,Sunday,04:30,1
A,2025-08-24,Sunday,05:00,2
A,2025-08-24,Sunday,05:30,2
A,2025-08-24,Sunday,06:00,2
A,2025-08-24,Sunday,06:30,1
A,2025-08-24,Sunday,07:00,3
A,2025-08-24,Sunday,07:30,5
A,2025-08-24,Sunday,08:00,9
A,2025-08-24,Sunday,08:30,12
A,2025-08-24,Sunday,09:00,16
A,2025-08-24,Sunday,09:30,18
A,2025-08-24,Sunday,10:00,20
A,2025-08-24,Sunday,10:30,29
A,2025-08-24,Sunday,11:00,25
A,2025-08-24,Sunday,11:30,29
A,2025-08-24,Sunday,12:00,45
A,2025-08-24,Sunday,12:30,53
A,2025-08-24,Sunday,13:00,67
A,2025-08-24,Sunday,13:30,69
A,2025-08-24,Sunday,14:00,73
A,2025-08-24,Sunday,14:30,73
A,2025-08-24,Sunday,15:00,68
A,2025-08-24,Sunday,15:30,70
A,2025-08-24,Sunday,16:00,69
A,2025-08-24,Sunday,16:30,63
A,2025-08-24,Sunday,17:00,55
A,2025-08-24,Sunday,17:30,53
A,2025-08-24,Sunday,18:00,38
A,2025-08-24,Sunday,18:30,31
A,2025-08-24,Sunday,19:00,26
A,2025-08-24,Sunday,19:30,24
A,2025-08-24,Sunday,20:00,23
A,2025-08-24,Sunday,20:30,18
A,2025-08-24,Sunday,21:00,16
A,2025-08-24,Sunday,21:30,12
A,2025-08-24,Sunday,22:00,11
A,2025-08-24,Sunday,22:30,11
A,2025-08-24,Sunday,23:00,6
A,2025-08-24,Sunday,23:30,6
A,2025-08-25,Monday,00:00,4
A,2025-08-25,Monday,00:30,2
A,2025-08-25,Monday,01:00,2
A,2025-08-25,Monday,01:30,1
A,2025-08-25,Monday,02:00,2
A,2025-08-25,Monday,02:30,2
A,2025-08-25,Monday,03:00,1
A,2025-08-25,Monday,03:30,1
A,2025-08-25,Monday,04:00,1
A,2025-08-25,Monday,04:30,2
A,2025-08-25,Monday,05:00,1
A,2025-08-25,Monday,05:30,1
A,2025-08-25,Monday,06:00,2
A,2025-08-25,Monday,06:30,3
A,2025-08-25,Monday,07:00,6
A,2025-08-25,Monday,07:30,11
A,2025-08-25,Monday,08:00,39
A,2025-08-25,Monday,08:30,73
A,2025-08-25,Monday,09:00,115
A,2025-08-25,Monday,09:30,154
A,2025-08-25,Monday,10:00,183
A,2025-08-25,Monday,10:30,206
A,2025-08-25,Monday,11:00,211
A,2025-08-25,Monday,11:30,218
A,2025-08-25,Monday,12:00,215
A,2025-08-25,Monday,12:30,223
A,2025-08-25,Monday,13:00,224
A,2025-08-25,Monday,13:30,220
A,2025-08-25,Monday,14:00,227
A,2025-08-25,Monday,14:30,240
A,2025-08-25,Monday,15:00,228
A,2025-08-25,Monday,15:30,241
A,2025-08-25,Monday,16:00,229
A,2025-08-25,Monday,16:30,224
A,2025-08-25,Monday,17:00,198
A,2025-08-25,Monday,17:30,189
A,2025-08-25,Monday,18:00,146
A,2025-08-25,Monday,18:30,138
A,2025-08-25,Monday,19:00,90
A,2025-08-25,Monday,19:30,73
A,2025-08-25,Monday,20:00,52
A,2025-08-25,Monday,20:30,39
A,2025-08-25,Monday,21:00,34
A,2025-08-25,Monday,21:30,25
A,2025-08-25,Monday,22:00,19
A,2025-08-25,Monday,22:30,13
A,2025-08-25,Monday,23:00,13
A,2025-08-25,Monday,23:30,8
A,2025-08-26,Tuesday,00:00,4
A,2025-08-26,Tuesday,00:30,4
A,2025-08-26,Tuesday,01:00,2
A,2025-08-26,Tuesday,01:30,2
A,2025-08-26,Tuesday,02:00,2
A,2025-08-26,Tuesday,02:30,1
A,2025-08-26,Tuesday,03:00,1
A,2025-08-26,Tuesday,03:30,1
A,2025-08-26,Tuesday,04:00,1
A,2025-08-26,Tuesday,04:30,2
A,2025-08-26,Tuesday,05:00,2
A,2025-08-26,Tuesday,05:30,2
A,2025-08-26,Tuesday,06:00,2
A,2025-08-26,Tuesday,06:30,4
A,2025-08-26,Tuesday,07:00,7
A,2025-08-26,Tuesday,07:30,12
A,2025-08-26,Tuesday,08:00,38
A,2025-08-26,Tuesday,08:30,68
A,2025-08-26,Tuesday,09:00,100
A,2025-08-26,Tuesday,09:30,135
A,2025-08-26,Tuesday,10:00,157
A,2025-08-26,Tuesday,10:30,173
A,2025-08-26,Tuesday,11:00,184
A,2025-08-26,Tuesday,11:30,197
A,2025-08-26,Tuesday,12:00,198
A,2025-08-26,Tuesday,12:30,197
A,2025-08-26,Tuesday,13:00,199
A,2025-08-26,Tuesday,13:30,193
A,2025-08-26,Tuesday,14:00,208
A,2025-08-26,Tuesday,14:30,208
A,2025-08-26,Tuesday,15:00,203
A,2025-08-26,Tuesday,15:30,202
A,2025-08-26,Tuesday,16:00,215
A,2025-08-26,Tuesday,16:30,196
A,2025-08-26,Tuesday,17:00,174
A,2025-08-26,Tuesday,17:30,148
A,2025-08-26,Tuesday,18:00,137
A,2025-08-26,Tuesday,18:30,118
A,2025-08-26,Tuesday,19:00,77
A,2025-08-26,Tuesday,19:30,56
A,2025-08-26,Tuesday,20:00,43
A,2025-08-26,Tuesday,20:30,42
A,2025-08-26,Tuesday,21:00,29
A,2025-08-26,Tuesday,21:30,21
A,2025-08-26,Tuesday,22:00,17
A,2025-08-26,Tuesday,22:30,11
A,2025-08-26,Tuesday,23:00,9
A,2025-08-26,Tuesday,23:30,7
A,2025-08-27,Wednesday,00:00,4
A,2025-08-27,Wednesday,00:30,2
A,2025-08-27,Wednesday,01:00,2
A,2025-08-27,Wednesday,01:30,2
A,2025-08-27,Wednesday,02:00,1
A,2025-08-27,Wednesday,02:30,2
A,2025-08-27,Wednesday,03:00,2
A,2025-08-27,Wednesday,03:30,1
A,2025-08-27,Wednesday,04:00,1
A,2025-08-27,Wednesday,04:30,1
A,2025-08-27,Wednesday,05:00,1
A,2025-08-27,Wednesday,05:30,2
A,2025-08-27,Wednesday,06:00,2
A,2025-08-27,Wednesday,06:30,3
A,2025-08-27,Wednesday,07:00,7
A,2025-08-27,Wednesday,07:30,14
A,2025-08-27,Wednesday,08:00,42
A,2025-08-27,Wednesday,08:30,74
A,2025-08-27,Wednesday,09:00,111
A,2025-08-27,Wednesday,09:30,136
A,2025-08-27,Wednesday,10:00,161
A,2025-08-27,Wednesday,10:30,180
A,2025-08-27,Wednesday,11:00,195
A,2025-08-27,Wednesday,11:30,200
A,2025-08-27,Wednesday,12:00,197
A,2025-08-27,Wednesday,12:30,199
A,2025-08-27,Wednesday,13:00,201
A,2025-08-27,Wednesday,13:30,198
A,2025-08-27,Wednesday,14:00,198
A,2025-08-27,Wednesday,14:30,199
A,2025-08-27,Wednesday,15:00,205
A,2025-08-27,Wednesday,15:30,199
A,2025-08-27,Wednesday,16:00,194
A,2025-08-27,Wednesday,16:30,187
A,2025-08-27,Wednesday,17:00,167
A,2025-08-27,Wednesday,17:30,151
A,2025-08-27,Wednesday,18:00,135
A,2025-08-27,Wednesday,18:30,116
A,2025-08-27,Wednesday,19:00,72
A,2025-08-27,Wednesday,19:30,56
A,2025-08-27,Wednesday,20:00,44
A,2025-08-27,Wednesday,20:30,38
A,2025-08-27,Wednesday,21:00,30
A,2025-08-27,Wednesday,21:30,24
A,2025-08-27,Wednesday,22:00,17
A,2025-08-27,Wednesday,22:30,12
A,2025-08-27,Wednesday,23:00,10
A,2025-08-27,Wednesday,23:30,8
A,2025-08-28,Thursday,00:00,4
A,2025-08-28,Thursday,00:30,3
A,2025-08-28,Thursday,01:00,2
A,2025-08-28,Thursday,01:30,1
A,2025-08-28,Thursday,02:00,2
A,2025-08-28,Thursday,02:30,1
A,2025-08-28,Thursday,03:00,1
A,2025-08-28,Thursday,03:30,2
A,2025-08-28,Thursday,04:00,1
A,2025-08-28,Thursday,04:30,1
A,2025-08-28,Thursday,05:00,1
A,2025-08-28,Thursday,05:30,2
A,2025-08-28,Thursday,06:00,3
A,2025-08-28,Thursday,06:30,4
A,2025-08-28,Thursday,07:00,9
A,2025-08-28,Thursday,07:30,13
A,2025-08-28,Thursday,08:00,42
A,2025-08-28,Thursday,08:30,73
A,2025-08-28,Thursday,09:00,105
A,2025-08-28,Thursday,09:30,129
A,2025-08-28,Thursday,10:00,153
A,2025-08-28,Thursday,10:30,176
A,2025-08-28,Thursday,11:00,190
A,2025-08-28,Thursday,11:30,198
A,2025-08-28,Thursday,12:00,194
A,2025-08-28,Thursday,12:30,202
A,2025-08-28,Thursday,13:00,195
A,2025-08-28,Thursday,13:30,194
A,2025-08-28,Thursday,14:00,206
A,2025-08-28,Thursday,14:30,202
A,2025-08-28,Thursday,15:00,206
A,2025-08-28,Thursday,15:30,198
A,2025-08-28,Thursday,16:00,198
A,2025-08-28,Thursday,16:30,197
A,2025-08-28,Thursday,17:00,174
A,2025-08-28,Thursday,17:30,150
A,2025-08-28,Thursday,18:00,130
A,2025-08-28,Thursday,18:30,116
A,2025-08-28,Thursday,19:00,74
A,2025-08-28,Thursday,19:30,57
A,2025-08-28,Thursday,20:00,46
A,2025-08-28,Thursday,20:30,39
A,2025-08-28,Thursday,21:00,29
A,2025-08-28,Thursday,21:30,23
A,2025-08-28,Thursday,22:00,18
A,2025-08-28,Thursday,22:30,13
A,2025-08-28,Thursday,23:00,10
A,2025-08-28,Thursday,23:30,9
A,2025-08-29,Friday,00:00,5
A,2025-08-29,Friday,00:30,4
A,2025-08-29,Friday,01:00,3
A,2025-08-29,Friday,01:30,3
A,2025-08-29,Friday,02:00,2
A,2025-08-29,Friday,02:30,1
A,2025-08-29,Friday,03:00,2
A,2025-08-29,Friday,03:30,1
A,2025-08-29,Friday,04:00,1
A,2025-08-29,Friday,04:30,1
A,2025-08-29,Friday,05:00,1
A,2025-08-29,Friday,05:30,2
A,2025-08-29,Friday,06:00,2
A,2025-08-29,Friday,06:30,4
A,2025-08-29,Friday,07:00,8
A,2025-08-29,Friday,07:30,14
A,2025-08-29,Friday,08:00,39
A,2025-08-29,Friday,08:30,70
A,2025-08-29,Friday,09:00,102
A,2025-08-29,Friday,09:30,130
A,2025-08-29,Friday,10:00,141
A,2025-08-29,Friday,10:30,182
A,2025-08-29,Friday,11:00,190
A,2025-08-29,Friday,11:30,194
A,2025-08-29,Friday,12:00,202
A,2025-08-29,Friday,12:30,200
A,2025-08-29,Friday,13:00,197
A,2025-08-29,Friday,13:30,205
A,2025-08-29,Friday,14:00,201
A,2025-08-29,Friday,14:30,213
A,2025-08-29,Friday,15:00,205
A,2025-08-29,Friday,15:30,211
A,2025-08-29,Friday,16:00,204
A,2025-08-29,Friday,16:30,191
A,2025-08-29,Friday,17:00,167
A,2025-08-29,Friday,17:30,145
A,2025-08-29,Friday,18:00,130
A,2025-08-29,Friday,18:30,106
A,2025-08-29,Friday,19:00,72
A,2025-08-29,Friday,19:30,54
A,2025-08-29,Friday,20:00,43
A,2025-08-29,Friday,20:30,34
A,2025-08-29,Friday,21:00,24
A,2025-08-29,Friday,21:30,18
A,2025-08-29,Friday,22:00,17
A,2025-08-29,Friday,22:30,12
A,2025-08-29,Friday,23:00,9
A,2025-08-29,Friday,23:30,7
A,2025-08-30,Saturday,00:00,6
A,2025-08-30,Saturday,00:30,4
A,2025-08-30,Saturday,01:00,3
A,2025-08-30,Saturday,01:30,2
A,2025-08-30,Saturday,02:00,1
A,2025-08-30,Saturday,02:30,2
A,2025-08-30,Saturday,03:00,1
